nombre,url,categoria
Ofertas de Trabajo Suriname,https://t.me/s/trabajoSurinameLatinosCuba,Surinam
Suriname Breaking News,https://t.me/SuriNews,Surinam
Suriname Nieuws,https://t.me/surinamenieuwsapp,Surinam
Suriname Nieuws,https://t.me/suriname_nieuws,Surinam
Suriname group,https://t.me/joinchat/Pu0fKEZEZ801MjIy,Surinam
First Meridian NV Suriname,https://www.facebook.com/groups/427462977434662/,Surinam
Suriname Public Group,https://www.facebook.com/groups/2701833353406260/,Surinam
BOLDGAINS SURINAME,https://t.me/+zRRuPCCl7zsxMzM8,Surinam
Oze | Montage,https://t.me/oze_monteur,Surinam
Electrical Engineering Job,https://t.me/electricalengineeringjob,Surinam
Electricians group,https://www.facebook.com/groups/1565171804235878/,Surinam
Electricians,https://www.facebook.com/groups/237138492156724/,Surinam
Professional welders society,https://www.facebook.com/groups/1710554132500202/,Surinam
"WP-Construction Welders, Electrician, Plumber Job",https://www.facebook.com/groups/539779324645528/,Surinam
Mix auto electricians/Mechanics Group,https://www.facebook.com/groups/1002107166890680/,Surinam
"Oferta trabajo y empleo, vacantes, convocatorias, llamados, puestos",https://business.facebook.com/groups/ofertatrabajoyempleo/,Uruguay
Trabajo ofrecido y buscado en Uruguay,https://t.me/trabajo_en_Uruguay,Uruguay
Sólo ofertas laborales Uruguay,https://t.me/s/EnlacesUruguay,Uruguay
Trabajos URUGUAY,https://t.me/s/TrabajosUruguayCC,Uruguay
Electricistas del Uruguay,https://www.facebook.com/groups/1163459827018428/,Uruguay
TECNICOS EN REFRIGERACION Y ELECTRICISTAS,https://www.facebook.com/groups/214301068641642/,Uruguay
mecánicos y electromecánicos unidos,https://www.facebook.com/groups/899741883569222/,Uruguay
técnicos electromecánicos,https://www.facebook.com/groups/656950598502857/,Uruguay
Solo Electricistas,https://www.facebook.com/groups/3591276354291373/,Uruguay
Técnicos Electricistas-Electromecanicos,https://www.facebook.com/groups/203176087108947/,Uruguay
Ingenieros electricistas,https://www.facebook.com/groups/1694390980807356/,Uruguay
Eléctricos Uruguay,https://t.me/ElectricosUruguay,Uruguay
Refrigeración y Electricidad,https://www.facebook.com/groups/591487851212793/,Uruguay
"Practicas, Recién Egresados y Técnicos - Bolsa de trabajo",https://www.facebook.com/groups/423422907841608/,Uruguay
TÉCNICOS MECÁNICOS,https://www.facebook.com/groups/932140590147834/,Uruguay
Mecanicos,https://www.facebook.com/groups/650359699735804/,Uruguay
Ingeniería Eléctrica y afines,https://t.me/Ingenieroselectricistas,Uruguay
"PROGRAMACIÓN PLC SIEMENS, OMRON, Automatización industrial",https://t.me/automatasprogramables,Uruguay
Automatización Industrial / Suiler Altamirano - Control,https://t.me/AutomatizacionIndustrial,Uruguay
Programadores de PLC y Automatización,https://t.me/programacion_automatizacion_plc,Uruguay
Electricistas Venezuela,https://www.facebook.com/groups/978092622730319/,Venezuela
Ingenieros Electricistas de Venezuela,https://www.facebook.com/groups/22436749720/,Venezuela
ELECTRICISTAS DE VENEZUELA,https://www.facebook.com/groups/348805826488277/,Venezuela
"Grupo de electricistas, electromecánicos, refrigeracion comercial",https://www.facebook.com/groups/1413621018958671/,Venezuela
Trabajos Venezuela,https://t.me/s/trabajoenvenezuela,Venezuela
Ofertas de Empleo y servicios Venezuela,https://telemetr.io/es/channels/2223168594-ofertasdeempleovenezuela,Venezuela
Ofertas de empleo Venezuela,https://t.me/ofertaempleoVenezuela,Venezuela
Empleos en Venezuela 2025,https://t.me/Empleos_En_Venezuela,Venezuela
Reclutamiento y Selección Venezuela,https://t.me/rrhh_Venezuela,Venezuela
"EMPLEOS Ofertas, vacante y Demanda en Venezuela THEA_CA",https://t.me/THEA_CA_Empleo,Venezuela
Trabajos de Tecnología Venezuela,https://t.me/s/trabajovenezuela,Venezuela
INFO VACANTES,https://t.me/s/infovacantes,Venezuela
Trabajo LatAm,https://t.me/trabajo,Venezuela
Mecánicos Venezuela - directorio GruposTelegram,https://www.grupostelegram.net/mecanicos-venezuela.html,Venezuela
Ingeniería Eléctrica y afines,https://t.me/Ingenieroselectricistas,Venezuela
"PROGRAMACIÓN PLC SIEMENS, OMRON, Automatización industrial",https://t.me/automatasprogramables,Venezuela
Automatización Industrial / Suiler Altamirano - Control,https://t.me/AutomatizacionIndustrial,Venezuela
Programadores de PLC y Automatización,https://t.me/programacion_automatizacion_plc,Venezuela
Manual/PPT/Cursos-Mantenimiento de planta industrial,https://t.me/mantenimiento_1234,Venezuela
MIL OFERTAS LAB. ING. Mecánicos y mecatrónicos,https://t.me/joinchat/Ge2Wr0Uk8eR1D1neYe99zQ,Venezuela
