nombre,url,categoria
Cuban Engineer Jobs,https://t.me/cubanengineer,Cuba
Ofertas de Empleo - Ingenieros,https://t.me/ofertas_empleo,Cuba
"Automatización, PLC'S y SCADA",https://www.facebook.com/groups/1551546218535078/,Cuba
"Automatización, PLC'S y SCADA (vanity URL)",https://www.facebook.com/groups/automatizacionplc/,Cuba
Automatización Industrial,https://www.facebook.com/groups/3191456850900288/,Cuba
Automatizacion industrial,https://www.facebook.com/groups/44097367129/,Cuba
Automatizacion Industrial,https://www.facebook.com/groups/396923478404609/,Cuba
ELECTRICISTAS TÉCNICO INDUSTRIALES,https://www.facebook.com/groups/393222447511834/,Cuba
electricistas industriales,https://www.facebook.com/groups/640371093163959/,Cuba
Mecánicos Electricistas de Mantenimiento,https://www.facebook.com/groups/633169446853896/,Cuba
Mantenimiento Electromecánico Industrial,https://www.facebook.com/groups/mantenimientomecanicoindustrial/,Cuba
Mecanicos y Electricos Automotrices,https://www.facebook.com/groups/mecanicos.electricos.automotrices/,Cuba
Grupo de Automatización,https://www.facebook.com/groups/394430544547936/,Cuba
Curso CONTROL ELECTROMECÁNICO,https://www.facebook.com/groups/TCELstmeu/,Cuba
IndustrialAutomationPLC,https://t.me/automatizacion_industrialplc,Cuba
PLC programming,https://t.me/plcstudygroup,Cuba
Electricistas expertos Ecuador,https://www.facebook.com/groups/356375368028273/,Ecuador
Empleos Ecuador,https://t.me/Empleo_Ecuador,Ecuador
ELECTRICISTAS TÉCNICO INDUSTRIALES - post Ecuador,https://www.facebook.com/groups/393222447511834/posts/1922877081213022/,Ecuador
"Automatización, PLC'S y SCADA",https://www.facebook.com/groups/1551546218535078/,Ecuador
"Automatización, PLC'S y SCADA (vanity URL)",https://www.facebook.com/groups/automatizacionplc/,Ecuador
Automatización Industrial,https://www.facebook.com/groups/3191456850900288/,Ecuador
Automatizacion industrial,https://www.facebook.com/groups/44097367129/,Ecuador
Automatizacion Industrial,https://www.facebook.com/groups/396923478404609/,Ecuador
ELECTRICISTAS TÉCNICO INDUSTRIALES,https://www.facebook.com/groups/393222447511834/,Ecuador
electricistas industriales,https://www.facebook.com/groups/640371093163959/,Ecuador
Mecánicos Electricistas de Mantenimiento,https://www.facebook.com/groups/633169446853896/,Ecuador
Mantenimiento Electromecánico Industrial,https://www.facebook.com/groups/mantenimientomecanicoindustrial/,Ecuador
Mecanicos y Electricos Automotrices,https://www.facebook.com/groups/mecanicos.electricos.automotrices/,Ecuador
Grupo de Automatización,https://www.facebook.com/groups/394430544547936/,Ecuador
Curso CONTROL ELECTROMECÁNICO,https://www.facebook.com/groups/TCELstmeu/,Ecuador
IndustrialAutomationPLC,https://t.me/automatizacion_industrialplc,Ecuador
PLC programming,https://t.me/plcstudygroup,Ecuador
Electrical / Electronics / IT Jobs,https://t.me/Electrical_Electronics_IT_Jobs,Ecuador
Electrical/ Electronics Jobs,https://t.me/electrical_electronics_jobs,Ecuador
Todo de ingeniería industrial,https://t.me/todoingenieriaindustrial,Ecuador
Electricians group - alternative 1,https://www.facebook.com/groups/186498792774185/,Guyana
Electricians group - alternative 2,https://www.facebook.com/groups/808813229557282/,Guyana
Electricians Group,https://www.facebook.com/groups/1830170310617080/,Guyana
Electrician's life,https://www.facebook.com/groups/1658773134399538/,Guyana
Ask a Mechanic Trinidad & Tobago,https://www.facebook.com/groups/859387517826897/,Guyana
Job ads in Guyana,https://t.me/jobadsguyana,Guyana
"Automatización, PLC'S y SCADA",https://www.facebook.com/groups/1551546218535078/,Guyana
"Automatización, PLC'S y SCADA (vanity URL)",https://www.facebook.com/groups/automatizacionplc/,Guyana
Automatización Industrial,https://www.facebook.com/groups/3191456850900288/,Guyana
Automatizacion industrial,https://www.facebook.com/groups/44097367129/,Guyana
Automatizacion Industrial,https://www.facebook.com/groups/396923478404609/,Guyana
ELECTRICISTAS TÉCNICO INDUSTRIALES,https://www.facebook.com/groups/393222447511834/,Guyana
electricistas industriales,https://www.facebook.com/groups/640371093163959/,Guyana
Mecánicos Electricistas de Mantenimiento,https://www.facebook.com/groups/633169446853896/,Guyana
Mantenimiento Electromecánico Industrial,https://www.facebook.com/groups/mantenimientomecanicoindustrial/,Guyana
Mecanicos y Electricos Automotrices,https://www.facebook.com/groups/mecanicos.electricos.automotrices/,Guyana
Grupo de Automatización,https://www.facebook.com/groups/394430544547936/,Guyana
Curso CONTROL ELECTROMECÁNICO,https://www.facebook.com/groups/TCELstmeu/,Guyana
IndustrialAutomationPLC,https://t.me/automatizacion_industrialplc,Guyana
PLC programming,https://t.me/plcstudygroup,Guyana
Mecánicos de Paraguay,https://www.facebook.com/groups/269930976683864/,Paraguay
Mecanicos del paraguay,https://www.facebook.com/groups/209197529592271/,Paraguay
Búsqueda Oficios Paraguay,https://www.facebook.com/groups/335671736589832/,Paraguay
Clasificados para Mecánicos - Paraguay,https://www.facebook.com/groups/542731095925245/,Paraguay
Electricistas Industriales del Paraguay,https://www.facebook.com/groups/648638376386915/,Paraguay
Anuncios Empleos Paraguay,https://t.me/AnunciosEmpleosParaguay,Paraguay
Empleos del Paraguay,https://t.me/EmpleosdelParaguay,Paraguay
Enlaces Paraguay,https://t.me/EnlacesParaguay,Paraguay
"Automatización, PLC'S y SCADA",https://www.facebook.com/groups/1551546218535078/,Paraguay
"Automatización, PLC'S y SCADA (vanity URL)",https://www.facebook.com/groups/automatizacionplc/,Paraguay
Automatización Industrial,https://www.facebook.com/groups/3191456850900288/,Paraguay
Automatizacion industrial,https://www.facebook.com/groups/44097367129/,Paraguay
Automatizacion Industrial,https://www.facebook.com/groups/396923478404609/,Paraguay
ELECTRICISTAS TÉCNICO INDUSTRIALES,https://www.facebook.com/groups/393222447511834/,Paraguay
electricistas industriales,https://www.facebook.com/groups/640371093163959/,Paraguay
Mecánicos Electricistas de Mantenimiento,https://www.facebook.com/groups/633169446853896/,Paraguay
Mantenimiento Electromecánico Industrial,https://www.facebook.com/groups/mantenimientomecanicoindustrial/,Paraguay
Mecanicos y Electricos Automotrices,https://www.facebook.com/groups/mecanicos.electricos.automotrices/,Paraguay
Grupo de Automatización,https://www.facebook.com/groups/394430544547936/,Paraguay
Curso CONTROL ELECTROMECÁNICO,https://www.facebook.com/groups/TCELstmeu/,Paraguay
AUTOMATIZACION INDUSTRIAL PERÚ EIRL,https://www.facebook.com/groups/218966838444317/,Perú
Bolsa de trabajo - Empresa IGC Perú,https://www.facebook.com/groups/bolsa.de.trabajo.igc.oficial/,Perú
Convocatorias en LIMA: Trabajos/Empleos y Prácticas,https://www.facebook.com/groups/EmpleosEnLima/,Perú
Electricistas del Perú para el mundo,https://www.facebook.com/groups/1079251628753774/,Perú
Rectificadores y Mecánicos del Perú,https://www.facebook.com/groups/rectificadoresymecanicosdelperu/,Perú
SIMSEC PERU Electricistas e informáticos,https://www.facebook.com/groups/374653486388742/,Perú
Compra y Venta de equipos de Automatización Perú,https://www.facebook.com/groups/compra.venta.plc.peru/,Perú
"Automatización, PLC'S y SCADA",https://www.facebook.com/groups/1551546218535078/,Perú
"Automatización, PLC'S y SCADA (vanity URL)",https://www.facebook.com/groups/automatizacionplc/,Perú
Automatización Industrial,https://www.facebook.com/groups/3191456850900288/,Perú
Automatizacion industrial,https://www.facebook.com/groups/44097367129/,Perú
Automatizacion Industrial,https://www.facebook.com/groups/396923478404609/,Perú
ELECTRICISTAS TÉCNICO INDUSTRIALES,https://www.facebook.com/groups/393222447511834/,Perú
electricistas industriales,https://www.facebook.com/groups/640371093163959/,Perú
Mecánicos Electricistas de Mantenimiento,https://www.facebook.com/groups/633169446853896/,Perú
Mantenimiento Electromecánico Industrial,https://www.facebook.com/groups/mantenimientomecanicoindustrial/,Perú
Mecanicos y Electricos Automotrices,https://www.facebook.com/groups/mecanicos.electricos.automotrices/,Perú
Grupo de Automatización,https://www.facebook.com/groups/394430544547936/,Perú
Curso CONTROL ELECTROMECÁNICO,https://www.facebook.com/groups/TCELstmeu/,Perú
IndustrialAutomationPLC,https://t.me/automatizacion_industrialplc,Perú
Paramaribo - Suriname Public Group,https://www.facebook.com/groups/1833971677061173/,Surinam
Electrical / Electronics / IT Jobs,https://t.me/Electrical_Electronics_IT_Jobs,Surinam
Tech Careers & Internships,https://t.me/sgtechcareers,Surinam
"OFM Jobs, Hiring, VAs",https://t.me/OFMJobs,Surinam
"Automatización, PLC'S y SCADA",https://www.facebook.com/groups/1551546218535078/,Surinam
"Automatización, PLC'S y SCADA (vanity URL)",https://www.facebook.com/groups/automatizacionplc/,Surinam
Automatización Industrial,https://www.facebook.com/groups/3191456850900288/,Surinam
Automatizacion industrial,https://www.facebook.com/groups/44097367129/,Surinam
Automatizacion Industrial,https://www.facebook.com/groups/396923478404609/,Surinam
ELECTRICISTAS TÉCNICO INDUSTRIALES,https://www.facebook.com/groups/393222447511834/,Surinam
electricistas industriales,https://www.facebook.com/groups/640371093163959/,Surinam
Mecánicos Electricistas de Mantenimiento,https://www.facebook.com/groups/633169446853896/,Surinam
Mantenimiento Electromecánico Industrial,https://www.facebook.com/groups/mantenimientomecanicoindustrial/,Surinam
Mecanicos y Electricos Automotrices,https://www.facebook.com/groups/mecanicos.electricos.automotrices/,Surinam
Grupo de Automatización,https://www.facebook.com/groups/394430544547936/,Surinam
Curso CONTROL ELECTROMECÁNICO,https://www.facebook.com/groups/TCELstmeu/,Surinam
IndustrialAutomationPLC,https://t.me/automatizacion_industrialplc,Surinam
PLC programming,https://t.me/plcstudygroup,Surinam
Electrical/ Electronics Jobs,https://t.me/electrical_electronics_jobs,Surinam
Todo de ingeniería industrial,https://t.me/todoingenieriaindustrial,Surinam
POR EMPRESAS - SOLO URUGUAY,https://www.facebook.com/groups/1703112753248530/,Uruguay
CULTURA DEL TRABAJO PARA EL DESARROLLO,https://www.facebook.com/groups/humanismouruguayo/,Uruguay
Mecanicos y Electricos Automotrices - post automatización,https://www.facebook.com/groups/mecanicos.electricos.automotrices/posts/3952191908394298/,Uruguay
"Automatización, PLC'S y SCADA",https://www.facebook.com/groups/1551546218535078/,Uruguay
"Automatización, PLC'S y SCADA (vanity URL)",https://www.facebook.com/groups/automatizacionplc/,Uruguay
Automatización Industrial,https://www.facebook.com/groups/3191456850900288/,Uruguay
Automatizacion industrial,https://www.facebook.com/groups/44097367129/,Uruguay
Automatizacion Industrial,https://www.facebook.com/groups/396923478404609/,Uruguay
ELECTRICISTAS TÉCNICO INDUSTRIALES,https://www.facebook.com/groups/393222447511834/,Uruguay
electricistas industriales,https://www.facebook.com/groups/640371093163959/,Uruguay
Mecánicos Electricistas de Mantenimiento,https://www.facebook.com/groups/633169446853896/,Uruguay
Mantenimiento Electromecánico Industrial,https://www.facebook.com/groups/mantenimientomecanicoindustrial/,Uruguay
Mecanicos y Electricos Automotrices,https://www.facebook.com/groups/mecanicos.electricos.automotrices/,Uruguay
Grupo de Automatización,https://www.facebook.com/groups/394430544547936/,Uruguay
Curso CONTROL ELECTROMECÁNICO,https://www.facebook.com/groups/TCELstmeu/,Uruguay
IndustrialAutomationPLC,https://t.me/automatizacion_industrialplc,Uruguay
PLC programming,https://t.me/plcstudygroup,Uruguay
Electrical / Electronics / IT Jobs,https://t.me/Electrical_Electronics_IT_Jobs,Uruguay
Electrical/ Electronics Jobs,https://t.me/electrical_electronics_jobs,Uruguay
Todo de ingeniería industrial,https://t.me/todoingenieriaindustrial,Uruguay
INGENIEROS INDUSTRIALES UNET LOS MEJORES DE VENEZUELA,https://www.facebook.com/groups/25366404609/,Venezuela
ELECTRICISTAS RESIDENCIALES E INDUSTRIALES,https://www.facebook.com/groups/446241922212841/,Venezuela
MECANICOS DE VENEZUELA,https://www.facebook.com/groups/1769344396713836/,Venezuela
Ingenieros Industriales en Venezuela,https://www.facebook.com/groups/647756901972044/,Venezuela
"Automatización, PLC'S y SCADA",https://www.facebook.com/groups/1551546218535078/,Venezuela
"Automatización, PLC'S y SCADA (vanity URL)",https://www.facebook.com/groups/automatizacionplc/,Venezuela
Automatización Industrial,https://www.facebook.com/groups/3191456850900288/,Venezuela
Automatizacion industrial,https://www.facebook.com/groups/44097367129/,Venezuela
Automatizacion Industrial,https://www.facebook.com/groups/396923478404609/,Venezuela
ELECTRICISTAS TÉCNICO INDUSTRIALES,https://www.facebook.com/groups/393222447511834/,Venezuela
electricistas industriales,https://www.facebook.com/groups/640371093163959/,Venezuela
Mecánicos Electricistas de Mantenimiento,https://www.facebook.com/groups/633169446853896/,Venezuela
Mantenimiento Electromecánico Industrial,https://www.facebook.com/groups/mantenimientomecanicoindustrial/,Venezuela
Mecanicos y Electricos Automotrices,https://www.facebook.com/groups/mecanicos.electricos.automotrices/,Venezuela
Grupo de Automatización,https://www.facebook.com/groups/394430544547936/,Venezuela
Curso CONTROL ELECTROMECÁNICO,https://www.facebook.com/groups/TCELstmeu/,Venezuela
IndustrialAutomationPLC,https://t.me/automatizacion_industrialplc,Venezuela
PLC programming,https://t.me/plcstudygroup,Venezuela
Electrical / Electronics / IT Jobs,https://t.me/Electrical_Electronics_IT_Jobs,Venezuela
Electrical/ Electronics Jobs,https://t.me/electrical_electronics_jobs,Venezuela
